X,Y,Facility,County,Address,City,ZipCode,Type,ResidentialWellsSampled,SiteLead,SiteLeadEmail,SiteLeadPhone,Hyperlink,Longitude,Latitude,Tier,SiteType,Status,Location,Military,Comment,FacilityOrder,FacilityDate,GlobalID,SiteBackground,DrinkingWaterInformation,AnticipatedActivities,OBJECTID
662928.9763,197944.2171,Former Federal Screw Works,Washtenaw County,"425 Congdon St, Chelsea, MI, 48118, USA",Chelsea,48118,Industrial,No,Ashley Lesser,LesserA@Michigan.gov,517-285-6324,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/washtenaw-county/former-federal-screw-works,-84.021532,42.31438401,,Site,Final,,No,,,2024/06/05 16:00:00+00,{D8FDECC0-5C8B-48CE-8745-2806343EB7DF},"The former Federal Screw Works is located at 425 Congdon Street) in Chelsea and consists of two vacant parcels on the west side of Main Street. The property was used for screw manufacturing from 1919 to 2006 which included parts cleaning, plating, vapor degreasing, oil salvage, and storage of gasoline and oils in aboveground and underground storage tanks. Volatile organic compounds (VOCs) from releases of petroleum products and chlorinated solvents were identified in groundwater flowing off-site to the southwest. In 2013, Federal Screw Works excavated several areas on the southwest portion of the property to remove oil-saturated soils and incorporate treatment amendments to reduce contaminant concentrations. Further response activities and monitoring of the remaining VOC contamination are ongoing.

Main Street Park Alliance recently purchased the property for redevelopment as a public park. As part of their due diligence, in July 2023, their consultant sampled groundwater for PFAS.  The highest groundwater result was 43 ppt PFOA (compared to 8 ppt).

Groundwater flows generally to the southwest. An 18-inch diameter municipal storm sewer runs east-to-west across the property and discharges to Letts Creek which is approximately a half mile away.
","Municipal water is available in the vicinity of the property.  EGLE, DHHS and LHD reviewed residential well records and determined there are no residential wells nearby.",EGLE recently approved a Response Activity Plan submitted by Main Street Park Alliance to prepare the property for safe public access prior to redevelopment and to fulfill obligations as the owner of a contaminated property.  ,29852
518054.832,262526.5383,New Era Properties ,Kent County,"2637 Wilson Ave SW, Walker, MI, 49534, USA",Walker,49534,Landfill,Yes,Christine Matlock,MatlockC2@Michigan.gov,517-290-4612,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kent-county/new-era-properties,-85.777191,42.913494,,Site,Final,,No,,,2024/05/01 16:00:00+00,{4741DF24-7C8F-402E-848D-6CBEC68009BD},"The New Era Properties site is the location of the former Fenske Landfill and Closed Hazardous Waste Pile (Waste Pile) located at 2637 Wilson SW, in Kent County, adjacent to the Grand River. This landfill accepted liquid industrial waste, solid industrial waste, and solid municipal waste, from 1967 until the 1970s, when solid waste regulations were passed.  Additionally, metal hydroxide plating sludges were stored on-site, in a waste pile.  Clean closure of the waste pile was achieved in June 2008.  Due to the previous acceptance of industrial and municipal wastes, and the management of metal hydroxide plating sludges, EGLE sampled the groundwater in July 2021, to determine if PFAS were present.  The highest result in groundwater was 91 ppt for PFOS (compared to 16 ppt).  Landfill leachate was indirectly sampled through a gas vent well in August 2021, and it was verified that the liquid contains PFAS. 

Landfill operations were also conducted on the adjacent property in Ottawa County under a separate investigation summarized in the following MPART site investigation webpage: Fenske Landfills, Inc. (Tallmadge Township, Ottawa County) (michigan.gov).

Shallow groundwater flows toward the Grand River.  The groundwater between the landfill and the Grand River was not sampled during this initial sampling.  Additional sampling is needed to determine if the groundwater venting to the Grand River is contaminated. 
","EGLE, DHHS, and local health have evaluated nearby drinking water wells and will be sampling a nearby drinking water well.",EGLE has asked the property owner to further evaluate the impact of the landfill on the adjacent wetlands and the Grand River.,30254
666182.4507,349109.5797,Hartley & Hartley Landfill,Bay County,"2370 2 Mile Rd, Kawkawlin, MI, 48631, USA",Bay City,48706,Landfill,No,Diana Klida,KlidaD@Michigan.gov,989-280-7687, https://www.michigan.gov/pfasresponse/investigations/sites-aoi/bay-county/hartley-and-hartley-landfill,-83.93640673,43.67447712,,Site,Final,,No,,,2024/05/09 16:00:00+00,{2B927C99-CE6F-4423-8AEB-51DE1FF1F5B6},"The property located at 2370 S. Two Mile Road, known as Hartley & Hartley, is an old sand quarry that began in the late 1950s. The property was also partially used for waste disposal from 1962 to 1978. The facility was licensed as a waste disposal facility in 1966. Typical waste disposed there included municipal solid waste and industrial wastes. PFAS was found after EGLE requested site-specific sampling efforts to take place in December 2021 after treated leachate samples were found to exceed PFAS criteria. Groundwater analytical results identified exceedances in four monitoring wells, one of which contained 97 ppt PFOA (compared to 8 ppt). 

The regional flow direction is east-northeast toward Saginaw Bay. Groundwater either flows toward the Tobico Lagoon or is captured by the Indian Town Drain (ITD). Shallow groundwater and surface water in the south and west areas of the site is diverted south toward the ITD. Shallow groundwater and surface water in the east and north sides of the site typically flows east or northeast toward Tobico Lagoon.","Municipal drinking water is available. EGLE, DHHS, and local health verified there are no known residential drinking water wells in the area.",EGLE plans to request additional sampling of groundwater to delineate the extent of contamination.,30255
737218.9071,238341.1028,Stan’s Trucking Landfill,Oakland County,"1536 School Rd, Rochester Hills, MI, 48307, USA",Rochester Hills,48307,Landfill,Yes,Kimberly Ethridge,EthridgeK@Michigan.gov,586-324-0183,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/stans-trucking-landfill,-83.10365236,42.658477,,Site,Final,,No,,,2024/05/20 16:00:00+00,{50CDE8EE-D200-4ABE-8F2B-B71B42FCB33F},"Stan’s Trucking, located at 1536 School Road, is a former Type II landfill used historically for general refuse, industrial wastes, and demolition wastes and was capped in 1984. Various remedial activities occurred over the next several decades, including the installation of a gas collection system to prevent methane gas leaks. In November 2023 and February 2024, groundwater monitoring wells at the landfill were sampled for PFAS. The highest PFAS results were 260 ppt PFOA (compared to 8 ppt), and 54 ppt PFOS (compared to 16 ppt).

Groundwater flow is to the east/northeast towards the Clinton River, approximately a half mile away.","Municipal water is available in the area, although many residents still use private wells.  EGLE, DHHS and local health departments have identified several nearby residential wells and plan to sample those in the spring of 2024.",Groundwater monitoring will continue and EGLE will evaluate data as it is received and expand sampling if necessary.,30656
569649.4014,512375.9414,East Jordan Disposal,Charlevoix County,"700 Nichols St, East Jordan, MI, 49727, USA",East Jordan,49727,Landfill,No,Jacob Palinsky,PalinskyJ@Michigan.gov,989-370-3053,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/charlevoix-county/east-jordan-disposal,-85.11177302,45.15972402,,Site,Final,,No,,,2024/05/28 16:00:00+00,{67BF8B75-67FA-4B42-8BA4-BC77D04AA918},"East Jordan Disposal, located at 700 Nichols Street, is a closed municipal landfill/transfer station that served the city of East Jordan. For over 20 years, a clay-lined oil storage pit at the entrance to the landfill was used for firefighter training in extinguishing oil fires. In 1980, contaminated soils from the oil pit were excavated. In February of 2024, during an EGLE Brownfield Site Assessment grant, groundwater monitoring wells around the former landfill were sampled. The highest PFAS detection was 40 ppt PFOS (compared to 16 ppt Drinking Water Criteria and 12 ppt Water Quality Value) and 17 ppt PFOA (compared to 8 ppt Drinking Water Criteria).

Groundwater flow is expected to be to the southeast. Brown’s Creek is located approximately 150 feet west of the site. ","EGLE, DHHS, and local health have verified there are no downgradient residential wells in the area. Homes in the area are on municipal water. There is an irrigation well at the south-adjoining East Jordan High School. The local health department, Health Department of Northwest Michigan, contacted East Jordan High School concerning their irrigation well. The irrigation well is only connected to an in-ground sprinkler system. ",None currently.,31062
306951.0302,729800.8758,Peterson-Lahti Landfill,Houghton County,"46730 Lahti Rd, Houghton, MI, 49931, USA",Houghton,49931,Landfill,TBD,James Staley,StaleyJ1@Michigan.gov,231-429-1945,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/houghton-county/peterson-lahti-landfill,-88.541735,47.092118,,Site,Final,,No,,,2024/07/11 16:00:00+00,{3B88B87E-8DC8-4DF4-84A1-73E50A521F86},"The Peterson-Lahti Landfill, located 46730 Lahti Road, in Portage Township, is an unlined landfill that was constructed prior to modern solid waste regulations and requirements.  The facility was issued a construction permit in July 1988 and first began accepting waste shortly thereafter.  The Peterson-Lahti Landfill accepted construction and demolition waste and operated until April 1995.  After ceasing operation, the original owner abandoned the facility and in February 2011 the property tax reverted to Houghton County.  The landfill has remained abandoned since that time and was never properly closed with an impermeable cap. 

Due to the potential for PFAS to be present in groundwater from the waste placed in the landfill, on January 23, 2023, EGLE requested that Houghton County sample the groundwater monitoring wells for PFAS.  Houghton County retained a consultant to conduct the groundwater sampling at the four onsite monitoring wells, and sampling was completed on March 28, 2024.  Groundwater at two monitoring wells had PFAS over criteria; the highest well had 27 ppt PFOA (compared to 8 ppt), 19 ppt PFOS (compared to 16 ppt) and 68 ppt PFHxS (compared to 51 ppt).

Based on groundwater elevations measured during the March 28, 2024, groundwater sampling event, groundwater flows in an easterly direction at the landfill.  Nearby water bodies include:  Pilgrim River, which is located approximately 800 feet east of the landfill; and Portage Lake, which is located approximately 1.2 miles east of the landfill.  The Pilgrim River flows in a northeasterly direction, and ultimately discharges into Portage Lake.","EGLE, DHHS and local health officials have evaluated nearby drinking water well logs and local geology and plan to sample several residential wells near the landfill in the summer of 2024.  ","In an attempt to corroborate the results of the initial sampling, EGLE anticipates discussing additional future PFAS sampling at the facility with Houghton County officials.	",31468
689020.4189,218788.506,Superior Sanitation Brighton ,Livingston County,"7350 Rushton Rd, Brighton, MI, 48116, USA",Brighton,48116,Industrial,TBD,Rebecca Taylor,TaylorR@Michigan.gov,517-284-5160,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/livingston-county/superior-sanitation-brighton,-83.69806103,42.496001,,Site,Final,,No,,,2024/07/30 16:00:00+00,{D037E6E5-0579-4670-8AAC-997FE9ACDD0C},"Superior Sanitation Brighton, located at 7350 Rushton Road, is a former unlicensed waste processing and storage facility in an industrial area.  The private party removed the waste piles and conducted a site investigation that included screening for PFAS in soil and shallow groundwater.  PFAS samples were collected at six of 13 groundwater monitoring well locations in November 2023.  EGLE received the report in February  2024.  Four of six groundwater monitoring wells sampled had PFAS above criteria and the highest results were 93 ppt PFOA (compared to 8 ppt), 230 ppt PFOS (compared to 16 ppt), and 120 ppt PFHxS (compared to 51 ppt).     

Shallow groundwater flows radially towards the Huron River and Spring Mill Creek adjacent to the property.  PFOS has been detected in groundwater above criteria close to Spring Mill Creek which runs parallel to the Huron River for 2.5 miles prior to joining the river.   ","There is no municipal water supply in the area.  EGLE, DHHS, and the local health department reviewed residential well logs in the area.  PFAS sampling of nine shallow private wells has been proposed and is pending access which are located on Rushton Road, south to the intersection of Silver Lake Road.  Area well logs show a confining clay layer between the PFAS contaminated shallow water bearing zone and the deeper drinking water bearing zone.   ","In addition to sampling private wells on Rushton Road to Silver Lake Road where access is granted, EGLE intends to sample the Huron River and Spring Mill Creek for PFAS.  EGLE will also request the private party consultant to sample all monitoring wells for PFAS this year.  Selected monitoring wells at the facility will be sampled periodically for PFAS to determine future PFAS monitoring needs.",31869
667995.8572,344678.8266,Dobson Industrial Inc,Bay County,"3660 N Euclid Ave, Bay City, MI, 48706, USA",Bay City,48706,Industrial,No,Diana Klida,KlidaD@Michigan.gov,989-280-7687,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/bay-county/dobson-industrial ,-83.91530797,43.63418801,,Site,Final,,No,,,2024/08/26 16:00:00+00,{014B16D0-55BF-47CA-8E58-92B5F9517B45},"The property located at 3660 North Euclid Avenue, known as Dobson Industrial, was a former roundhouse with turntable for locomotive maintenance from the early 1900s to the 1960s. Since 1963 Dobson Industrial has occupied the property for metal fabricating or manufacturing operations and automotive service operations. A Baseline Environmental Assessment (BEA) was recently completed for this facility and submitted to EGLE on May 3, 2024. Since the property was historically used for metal finishing that may have involved use of PFAS chemicals, PFAS was analyzed during the BEA investigation. Groundwater results identified exceedances of PFOA in two monitoring wells and PFOS in one monitoring well.  The highest results were 10 ppt PFOA (compared to 8 ppt) and 57 ppt PFOS (compared to 16 ppt). 

There is currently no data indicating groundwater flow direction. The Kawkawlin River is approximately 0.7 miles north of the property. Saginaw Bay is approximately 2.5 miles northeast of the property. EGLE has no reason to believe either of these waterbodies are impacted at this time.","Municipal drinking water is in the area. EGLE, DHHS, and the local health department reviewed residential well logs and determined there are no residential wells downgradient of the site. ",EGLE plans to request any potentially liable parties for additional sampling of groundwater to delineate the extent of PFAS contamination.,32273
603802.9431,492465.6616,Alta Equipment,Otsego County,"3725 Old US Highway 27 S, Bagley, MI, 49735, USA",Gaylord,49735,Industrial,TBD,Christiaan Bon,BonC@Michigan.gov,989-370-9624,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/otsego-county/alta-equipment ,-84.68142901,44.97633699,,Site,Final,,No,,,2024/08/28 16:00:00+00,{3CAC9C18-1E47-469C-8532-FC0F9B8B7941},"Alta Equipment, located at 3725 Old Highway 27 South, is a commercial property that has been used for light equipment maintenance since 1998 by various companies. In February 2023, a Baseline Environmental Assessment (BEA), was submitted by the current owner where one groundwater sample from a shallow temporary well located in the property’s septic drain field, had concentrations of PFBS above criteria. The highest detection of PFBS was 485 ppt (compared to 420 ppt) and concentrations decrease to 141 ppt at the western, downgradient side of the property. The onsite private drinking water well was non-detect for PFAS. 

Groundwater was found at 23-28 feet below ground surface. Shallow groundwater (less than 50’) is expected to flow to the west towards Otsego Lake. Otsego Lake is located approximately 550 west of the site. Deeper groundwater (greater than 100’) is expected to flow regionally to the southeast. 
","The surrounding area is serviced by private drinking water wells. There is currently no municipal water available in the area. 

Many of the downgradient private drinking water wells are less than 50 feet deep with a few private drinking water wells deeper than 100 feet. Directly north of the site, is a church with a drinking water well depth of 170 feet.

In the BEA, the private drinking water well on site was sampled for select PFAS. Six (6) PFAS analytes were sampled in the private drinking water and did not exceed laboratory reporting limits. ","EGLE, MDHHS, and local health identified 10 properties that are directly downgradient for drinking water sampling. Many of the wells have unknown well depths or are shallow wells.  Shallow drinking water wells to the west will be sampled out of an abundance of caution. ",32274
739676.9356,237576.6896,Liquid Disposal Inc.,Macomb County,"3901 Hamlin Rd, Shelby Township, MI, 48317, USA",Utica,48317,Industrial,No,Wally Wagaw,WagawW@Michigan.gov,517-648-1540,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/macomb-county/liquid-disposal,-83.07400995,42.65082758,,Site,Final,,No,,,2024/09/06 16:00:00+00,{4EA5861E-F9C0-46EA-8E39-AF724F7E8571},"Liquid Disposal, Inc. is located at 3901 Hamlin Road and was a commercial liquid waste incineration facility that accepted wastes from major automobile manufacturers, chemical companies and other industries around the state.  The site included an ash pit, scrubber and oil lagoons, surface and underground storage tanks and drums. Poor storage practices and spills contaminated soil and groundwater with PCBs, heavy metals, VOCs and other chemicals.  Groundwater was sampled for PFAS in 2021, and results were as high as 350 ppt PFOS (compared to 16 ppt).  

Groundwater flows to the north/northeast towards the Clinton River.  ","EGLE, DHHS and local health have confirmed that there are no nearby residential drinking water wells.","EGLE and EPA have recommended that the PRP Group resample six monitoring well locations for PFAS. The agencies have also recommended that the PRP Group conduct groundwater sampling outside of the perimeter of the landfill and in the surrounding wetlands, because they may be considered potential receptors. ",32682
702164.0737,212521.3496,Former Anderson Landfill,Oakland County ,"50250 Eight Mile Rd, Northville, MI, 48167, USA",Northville,48167,Landfill,Yes,Ira Adolphues,AdolphuesI@Michigan.gov,586-295-6682,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/former-anderson-municipal-landfill,-83.54043045,42.43620571,,Site,Final,,No,,,2024/09/10 16:00:00+00,{A7EAC464-5A5B-4BBD-8851-158BDB281172},"In early 2023, EGLE received a Baseline Environmental Assessment (BEA) that was conducted on property east and adjacent to the former Anderson Municipal Landfill located at 50250 Eight Mile Road.  Groundwater analytical results for the PFAS compounds PFOA and PFOS exceeded drinking water and groundwater criteria.  The BEA identified the landfill as a potential source of contamination.  

On June 24, 2024, EGLE sampled groundwater at six monitoring wells for PFAS from the landfill property.  The highest groundwater results were 110 ppt PFOA (compared to 8 ppt) and 510 ppt PFOS (compared to 16 ppt). 

An on-site groundwater flow study has not occurred.  Based on the topography, groundwater flow is to the southeast direction.  
","From 2021 through 2023, under a separate investigation, nearby residential wells and public drinking water wells were sampled for PFAS in the vicinity of the former Anderson Landfill due to two dewatering projects on Eight Mile Road and Nine Mile Road that staff were concerned could change groundwater flow and impact nearby drinking water wells.  Drinking water wells were sampled for volatile organic compounds (VOCs) and PFAS, and the results were non-detect.  In 2022, public drinking water wells at ITC Park, Maybury State Park, and Little Seeds Northville Day Care were sampled for PFAS.  Results were non-detect, excluding a drinking water well at Oak Trail in Maybury State Park.  The Oak Trail well had detections of PFOA at 6 ppt and 8 ppt (compared to 8 ppt), and the detections were determined to be unrelated to the landfill. The DNR has taken the well out of service. 

To the east of the Anderson Landfill is an area slated to become a new subdivision.   In September through October of 2023, the developer, Parc Vista installed a dewatering system to lower the water table to facilitate the construction and connection of a sanitary sewer system to the main sanitary line located in the Eight Mile Road right-of-way (ROW).  During dewatering activities, four monitoring wells were installed in the Eight Mile Road ROW for sampling purposes and to measure groundwater elevations.  These monitoring wells and the dewatering discharge location along Eight Mile Road were sampled weekly for PFAS.  Analytical results indicated that PFAS results were non-detect for all samples in all locations. Parc Vista will restrict groundwater usage due to the PFAS detections from the former landfill.  Drinking water will be supplied by Great Lakes Water Authority (GLWA).

The property west of the former landfill, Former Holloway Sand & Gravel, was purchased by the City of Novi in early 2024. The City submitted a BEA, but no additional PFAS sampling was conducted by the City.  EGLE conducted groundwater sampling in the summer of 2024 and will conduct additional sampling in the fall 2024.
",EGLE will be sampling at the Former Holloway Sand & Gravel in the fall 2024 to determine if PFAS from the landfill is migrating off-site to the west.,33084
733479.3279,183000.6111,McLouth Steel Corp. Trenton,Wayne County,"1491 W Jefferson Ave, Trenton, MI, 48183, USA",Trenton,48183,Industrial,No,Megan Cynar,Cynarm@michigan.gov,517-256-2681,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/wayne-county/mclouth-steel-trenton ,-83.17205201,42.161574,,Site,Final,,No,,,2024/09/16 16:00:00+00,{92657372-1030-43E2-8594-DE6FD7486AE5},"The McLouth Steel Corp. Trenton, located at 1491 West Jefferson Avenue, was added to the National Priorities List as a Superfund Site in 2019.  Remedial Investigation activities led by the USEPA began in 2021.  As part of the Remedial Investigation, the USEPA’s contractors completed PFAS sampling of 46 groundwater monitoring wells onsite due to the historic use of AFFF to extinguish an onsite fire.  PFAS was detected in 33 of the 36 monitoring wells sampled, and 32 wells exceeded criteria for PFHxS, PFNA, PFOS, and PFOA.   The maximum concentration of PFAS was PFOS at 6,670 ppt. 

Based on water level measurements collected in 2023, groundwater on the eastern portion of the site flows to the east towards the Trenton Channel and groundwater to the west, flows towards West Jefferson Avenue. ","EGLE, DHHS, and local health confirmed there are no residential wells nearby; residents are connected to municipal water.","Existing groundwater monitoring wells on the site will be routinely sampled for PFAS during the Remedial Investigation.	",33487
709716.2602,195187.3433,Michigan Avenue Dump,Wayne County,"42158 Michigan Ave, Canton, MI, 48188, USA",Canton,48188,Landfill,No,Eric Larson,larsone5@michigan.gov,(586) 255-6196,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/wayne-county/michigan-avenue-dump ,-83.45507502,42.278134,,Site,Final,,No,,,2024/09/16 16:00:00+00,{ECE36369-C685-4244-88EF-20652A4CD7E8},"Michigan Avenue Dump (Dump) is located at 42158 Michigan Avenue in Canton.  This site was identified as a potential site of concern after a baseline environmental assessment (BEA) was submitted for a site formerly owned by Minnesota Mining and Manufacturing Company (3M) on Venoy Road in Wayne Michigan site (see the MPART site called Cul-Mac) showing that in the 1960s material was transported from their Wayne Michigan facility and disposed of at the Dump.  Records also showed that in the summer of 1992 EPA conducted a cleanup at the Dump and found drums and wastes on-site.  The Dump site is adjacent to the Cyb Tools site and EGLE suspected there may be a mix of PFAS coming from both Cyb Tools and the Dump site.  EGLE asked 3M to sample for PFAS and in May 2024, 3M collected groundwater samples for PFAS from seven monitoring wells.  Groundwater collected from six of the monitoring wells exceeded criteria.  The highest result was 41 ppt PFOS (compared to 16 ppt) and 12.2 ppt PFOA (compared to 8 ppt). 

Groundwater on Michigan Avenue Dump site flows north towards the Lower Rouge River which is located approximately 100 feet from the site boundary.","The area is supplied by municipal water.  EGLE, DHHS, and Wayne County Health Department verified that  there are no residential wells in the area.",EGLE will request that 3M collect additional groundwater sampling to verify previous concentrations of PFAS and to delineate the on-site conditions. ,33488
686302.1111,272583.9871,GM Van Slyke,Genesee County,"G3100 Van Slyke Rd, Flint, MI, 48507, USA",Flint,48507,Industrial,No,"William Grossett, U.S. EPA RCRA Corrective Action Project Manager",Grosset.William@epa.gov,(312)-886-7159,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/genesee-county/gm-van-slyke ,-83.71313516,42.98092484,,Site,Final,,No,,,2024/09/17 16:00:00+00,{8A498338-31FC-4010-836D-71F121B0E8A6},"The General Motors (GM) Flint Assembly, located at G-3100 Van Slyke Road, is an active automotive manufacturing and assembling facility that has been in operation since the 1940’s. Remedial activities for other contaminants at this site have occurred in the past. A PFAS investigation was conducted as the result of a site-wide evaluation prepared in 2021 determining that AFFF products were historically used at the facility, and this fire suppression product is known to contain PFAS compounds. Groundwater monitoring wells were installed at various locations across the campus. The site was sampled for PFAS, and the highest result was 230 ppt PFOA (compared to Michigan’s Drinking Water Maximum Contaminant Level (MCL) of 8 ppt). Additional groundwater monitoring occurred the spring of 2024 to further delineate the plume. This facility is performing environmental investigation and subsequent remediation efforts under U.S. EPA’s RCRA Corrective Action program.

The results from GM’s RCRA Facility Investigation (RFI) indicate that groundwater flow is discontinuous across the site. Groundwater movement has shown localized radial flow away from certain investigation areas at the facility with off-site migration noted. Carman Creek is located roughly 0.35 miles east, and Swartz Creek is located roughly 0.3 miles north, across I-69.  ","EGLE, DHHS and local health department staff evaluated nearby residential wells, and due to the lack of on-site groundwater wells in the deep aquifer, and the fact that there are numerous private residential wells getting water from the deep aquifer, sampling of residential wells near this site is planned for the summer of 2024. ","GM continues to investigate their shallow groundwater for PFAS impacts to fully delineate their extent of presence as part of their RCRA Corrective Action obligations.	",33891
654683.7694,333321.5743,MBS International Airport,Saginaw County,"8500 Garfield Rd, Freeland MI, 48623",Freeland,48623,Airport,Yes,Andrea Zuidema,ZuidemaA1@Michigan.gov,989-297-3005,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/saginaw-county/mbs-international-airport,-84.08355077,43.53486643,,Site,Final,,No,,,2024/09/18 16:00:00+00,{82688AD4-F1A6-437E-8AC9-F292A4D3D4DF},"In 2020, the MBS International Airport located at 8500 Garfield Road, was awarded a PFAS grant from MDOT to determine the potential impact of PFAS from the use of AFFF at the airport. The airport had two historical known areas where AFFF was used. Approximately 50 gallons of AFFF was used in training exercises that took place along the old runway. In 1992 there was a plane crash that occurred on the concrete area near the new terminal, and 200-300 gallons of AFFF was used. The MDOT grant was used to sample surface water and deep groundwater.

In 2022, the airport was awarded another PFAS grant from EGLE to continue investigating groundwater impacts.  In September 2023, the airports contractor collected 17 groundwater samples from various monitoring wells installed at the airport.  Groundwater from seven monitoring wells were above criteria.  The highest results were 41,000 ppt PFHxS (compared to 51 ppt), 14,000 ppt PFOS (compared to 16 ppt), and 3,500 ppt PFOA (compared to 8 ppt).  EGLE received the report with the results from the airport in April 2024.

Because the site has PFAS above groundwater clean-up criteria, in September 2024, the Area of Interest was reclassified to an official MPART site.

The regional groundwater flow was inferred to be to the northeast.  Shallow groundwater flows to the southeast. Potentially impacted waterbodies are the North Branch Squaconning Creek and the West Branch Squaconning Creek, both which flow into the Saginaw River. A potential receptor in the area is the Twin Oaks Golf Course that uses surface water from the West Branch Squaconning Creek to water their greens.
","Four residential wells were sampled on June 24, 2021; the results were all non-detect for PFAS.",EGLE will work with the airport to determine further investigation.,34293
620580.7665,565159.182,Former City of Cheboygan Landfill,Cheboygan County,"1011 S Eastern Ave, Cheboygan, MI, 49721, USA",Cheboygan,49721,Landfill,Yes,Lisa Kruse,KruseL@michigan.gov,989-370-1424,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/cheboygan-county/former-cheboygan-landfill,-84.45104241,45.62781851,,Site,Final,,No,,,2024/09/20 16:00:00+00,{8F23C4E3-12BC-41BF-8FB3-2F8467C74455},"The former City of Cheboygan Sanitary Landfill is located southeast of the Lincoln Avenue and Eastern Avenue intersection was an unregulated dumping area until operations ceased in 1981. Following closure of the landfill in the 1980’s, a clay cap was installed over filled areas. 

In 2019, as a response to an environmental complaint, EGLE collected a round of groundwater samples from two existing on-site monitoring wells (MW-2 and MW-7) that were accessible and suitable for sampling. Various PFAS were detected above criteria in the monitoring well samples. The highest PFAS concentrations were in the sample from MW-7 and are as follows: 37.4 ppt PFOS (compared to 16 ppt) and 16.3 ppt PFOA (compared to 8 ppt). 

Groundwater flows north toward Duncan Bay and the Straits of Mackinac’s South Channel. A drain crosses through the southwest corner of the property and extends to the northeast. Drainage ditches surround the property and connect to wetlands located between the property and Duncan Bay/the Straits of Mackinac’s South Channel.","The City of Cheboygan maintains a municipal drinking water system sourced from groundwater; however, the system does not extend to the area immediately surrounding the site. The closest municipal water mains are located along Lafayette Avenue and East State Street. Residential drinking water wells are the primary source of drinking water for properties in the immediate vicinity of the former landfill.

As of August 7, 2024, one residential drinking water well located approximately 0.5-miles upgradient of the landfill has been sampled. Results were non-detect for PFAS. 
","EGLE, DHHS, and local health identified one additional residential drinking water well downgradient of the site.  If access is granted, the residential well will be sampled. Additional activities may include the installation of temporary monitoring wells on-site to collect supplemental groundwater samples to evaluate PFAS distribution across the site.  ",34695
524296.3301,266978.4227,Butterworth #2 Landfill Superfund Site ,Kent County,"1450 Butterworth St SW, Grand Rapids, MI, 49504, USA",Grand Rapids,49504,Paper Manufacturing,No,Mark Reimann,ReimannM@michigan.gov,517-290-9379,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kent-county/butterworth-landfill-superfund,-85.700518,42.953388,,Site,Final,,No,,,2024/10/03 16:00:00+00,{118CDADF-C653-434B-8FEA-551022EC9D76},"Butterworth #2 Landfill Superfund Site is located at 1450 Butterworth Street SW. EGLE staff requested the USEPA to sample PFAS at the landfill in 2019 due to historical accounts of platers and Wolverine Worldwide disposing of waste at the Site. PFAS sampling was included in the 2019 Five-Year Review as an issue/recommendation. Sampling at the landfill commenced in June 2024, including 22 monitoring wells along the Grand River and 3 leachate wells.

Results of the 2024 sampling effort showed multiple exceedances of PFAS in the groundwater/surface water interface (GSI). The highest PFOA concentration was 150 parts per trillion (ppt) (compared to 8 ppt), PFOS 320 ppt (compared to 16 ppt), PFHxS 74 ppt (compared to 51 ppt), and PFNA 7.1 ppt (compared to 6 ppt). 

Groundwater flows from north to south, directly into the Grand River. The 120-acre landfill has several wetlands and ponds within its boundaries, including an aboveground storm water drain directing runoff from the Site into the Grand River.",Residents in the area are connected to municipal water.  EGLE and DHHS evaluated residential well logs and confirmed there are no residential wells downgradient of the site.,"Further delineate PFAS contamination and the Site, include the results of the 2024 PFAS sampling event in the 2024 Five-Year Review.",35100
